,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc
7522,Điện thoại Xiaomi 14T Chính hãng DGW (Dimensity 8300 Ultra),Xiaomi,24.0,5.0,108,https://mobilecity.vn/dien-thoai/xiaomi-14t-hieu-nang-sieu-manh.html,Titan Đen,10150000.0,12950000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6
AI: MediaTek NPU 780",12.0,256.0,5000.0,"Khung nhựa phẳng
Mặt lưng kính phẳng(Titan Xanh, Titan Xám và Titan Đen)
Hoặc mặt lưng da phẳng (Xanh Chanh)
Kháng nước, bụi IP68 (ngâm nước dưới 2m trong 30 phút)",Xiaomi,False,6.67,144.0,1600.0,AMOLED,2,Li-Po,67.0,"[50.0, 50.0, 12.0]",[32.0]
7523,Điện thoại Xiaomi 14T Chính hãng DGW (Dimensity 8300 Ultra),Xiaomi,24.0,5.0,108,https://mobilecity.vn/dien-thoai/xiaomi-14t-hieu-nang-sieu-manh.html,Titan Đen,11150000.0,12950000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6
AI: MediaTek NPU 780",12.0,512.0,5000.0,"Khung nhựa phẳng
Mặt lưng kính phẳng(Titan Xanh, Titan Xám và Titan Đen)
Hoặc mặt lưng da phẳng (Xanh Chanh)
Kháng nước, bụi IP68 (ngâm nước dưới 2m trong 30 phút)",Xiaomi,False,6.67,144.0,1600.0,AMOLED,2,Li-Po,67.0,"[50.0, 50.0, 12.0]",[32.0]
7524,Điện thoại Xiaomi 14T Chính hãng DGW (Dimensity 8300 Ultra),Xiaomi,24.0,5.0,108,https://mobilecity.vn/dien-thoai/xiaomi-14t-hieu-nang-sieu-manh.html,Titan Đen,11650000.0,12950000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6
AI: MediaTek NPU 780",16.0,512.0,5000.0,"Khung nhựa phẳng
Mặt lưng kính phẳng(Titan Xanh, Titan Xám và Titan Đen)
Hoặc mặt lưng da phẳng (Xanh Chanh)
Kháng nước, bụi IP68 (ngâm nước dưới 2m trong 30 phút)",Xiaomi,False,6.67,144.0,1600.0,AMOLED,2,Li-Po,67.0,"[50.0, 50.0, 12.0]",[32.0]
7525,Điện thoại Xiaomi 14T Chính hãng DGW (Dimensity 8300 Ultra),Xiaomi,24.0,5.0,108,https://mobilecity.vn/dien-thoai/xiaomi-14t-hieu-nang-sieu-manh.html,Xanh chanh,10150000.0,12950000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6
AI: MediaTek NPU 780",12.0,256.0,5000.0,"Khung nhựa phẳng
Mặt lưng kính phẳng(Titan Xanh, Titan Xám và Titan Đen)
Hoặc mặt lưng da phẳng (Xanh Chanh)
Kháng nước, bụi IP68 (ngâm nước dưới 2m trong 30 phút)",Xiaomi,False,6.67,144.0,1600.0,AMOLED,2,Li-Po,67.0,"[50.0, 50.0, 12.0]",[32.0]
7526,Điện thoại Xiaomi 14T Chính hãng DGW (Dimensity 8300 Ultra),Xiaomi,24.0,5.0,108,https://mobilecity.vn/dien-thoai/xiaomi-14t-hieu-nang-sieu-manh.html,Xanh chanh,11150000.0,12950000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6
AI: MediaTek NPU 780",12.0,512.0,5000.0,"Khung nhựa phẳng
Mặt lưng kính phẳng(Titan Xanh, Titan Xám và Titan Đen)
Hoặc mặt lưng da phẳng (Xanh Chanh)
Kháng nước, bụi IP68 (ngâm nước dưới 2m trong 30 phút)",Xiaomi,False,6.67,144.0,1600.0,AMOLED,2,Li-Po,67.0,"[50.0, 50.0, 12.0]",[32.0]
7527,Điện thoại Xiaomi 14T Chính hãng DGW (Dimensity 8300 Ultra),Xiaomi,24.0,5.0,108,https://mobilecity.vn/dien-thoai/xiaomi-14t-hieu-nang-sieu-manh.html,Xanh chanh,11650000.0,12950000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6
AI: MediaTek NPU 780",16.0,512.0,5000.0,"Khung nhựa phẳng
Mặt lưng kính phẳng(Titan Xanh, Titan Xám và Titan Đen)
Hoặc mặt lưng da phẳng (Xanh Chanh)
Kháng nước, bụi IP68 (ngâm nước dưới 2m trong 30 phút)",Xiaomi,False,6.67,144.0,1600.0,AMOLED,2,Li-Po,67.0,"[50.0, 50.0, 12.0]",[32.0]
7528,Điện thoại Lenovo Legion 2 Pro,Lenovo - Motorola,12.0,5.0,131,https://mobilecity.vn/lenovo/lenovo-legion-2-pro.html,Trắng,10250000.0,10950000.0,Android 11,Qualcomm Snapdragon 888 5G (5 nm),8.0,128.0,5500.0,Gaming Phone,Lenovo,False,6.92,144.0,,AMOLED,2,,45.0,"[64.0, 16.0]",[44.0]
7529,Điện thoại Lenovo Legion 2 Pro,Lenovo - Motorola,12.0,5.0,131,https://mobilecity.vn/lenovo/lenovo-legion-2-pro.html,Trắng,11050000.0,10950000.0,Android 11,Qualcomm Snapdragon 888 5G (5 nm),12.0,128.0,5500.0,Gaming Phone,Lenovo,False,6.92,144.0,,AMOLED,2,,45.0,"[64.0, 16.0]",[44.0]
7530,Điện thoại Lenovo Legion 2 Pro,Lenovo - Motorola,12.0,5.0,131,https://mobilecity.vn/lenovo/lenovo-legion-2-pro.html,Trắng,11450000.0,10950000.0,Android 11,Qualcomm Snapdragon 888 5G (5 nm),12.0,256.0,5500.0,Gaming Phone,Lenovo,False,6.92,144.0,,AMOLED,2,,45.0,"[64.0, 16.0]",[44.0]
7531,Điện thoại Lenovo Legion 2 Pro,Lenovo - Motorola,12.0,5.0,131,https://mobilecity.vn/lenovo/lenovo-legion-2-pro.html,Đen,10250000.0,10950000.0,Android 11,Qualcomm Snapdragon 888 5G (5 nm),8.0,128.0,5500.0,Gaming Phone,Lenovo,False,6.92,144.0,,AMOLED,2,,45.0,"[64.0, 16.0]",[44.0]
7532,Điện thoại Lenovo Legion 2 Pro,Lenovo - Motorola,12.0,5.0,131,https://mobilecity.vn/lenovo/lenovo-legion-2-pro.html,Đen,11050000.0,10950000.0,Android 11,Qualcomm Snapdragon 888 5G (5 nm),12.0,128.0,5500.0,Gaming Phone,Lenovo,False,6.92,144.0,,AMOLED,2,,45.0,"[64.0, 16.0]",[44.0]
7533,Điện thoại Lenovo Legion 2 Pro,Lenovo - Motorola,12.0,5.0,131,https://mobilecity.vn/lenovo/lenovo-legion-2-pro.html,Đen,11450000.0,10950000.0,Android 11,Qualcomm Snapdragon 888 5G (5 nm),12.0,256.0,5500.0,Gaming Phone,Lenovo,False,6.92,144.0,,AMOLED,2,,45.0,"[64.0, 16.0]",[44.0]
7534,Điện thoại Vivo iQOO Pro,Vivo,12.0,4.9,72,https://mobilecity.vn/vivo/vivo-iqoo-pro.html,Đen,10550000.0,10450000.0,Android 9,Snapdragon 855+ (7 nm),8.0,128.0,4500.0,"Thiết kế 2 mặt kính, màn hình giọt nước",Vivo,False,6.41,,,AMOLED,2,,44.0,"[48.0, 13.0, 2.0]",[]
7535,Điện thoại Vivo iQOO Pro,Vivo,12.0,4.9,72,https://mobilecity.vn/vivo/vivo-iqoo-pro.html,xanh,10550000.0,10450000.0,Android 9,Snapdragon 855+ (7 nm),8.0,128.0,4500.0,"Thiết kế 2 mặt kính, màn hình giọt nước",Vivo,False,6.41,,,AMOLED,2,,44.0,"[48.0, 13.0, 2.0]",[]
7536,Điện thoại Unihertz 8849 TANK 2 (Pin 15500mAh - Tích hợp máy chiếu),Lenovo - Motorola,12.0,5.0,9,https://mobilecity.vn/dien-thoai/unihertz-8849-tank-2-pin-15500mah.html,Xám,10450000.0,11990000.0,Android 13,"Mediatek MT6789 Helio G99 (6nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",12.0,256.0,15500.0,"Thiết kế hầm hố, siêu bền chuẩn quân đội Mỹ, 
Tích hợp máy chiếu phim
Đèn cắm trại siêu sáng
Chống nước, bụi IP68/IP69K",Unihertz,False,6.79,,,LCD,2,Li-Po,66.0,"[108.0, 64.0, 16.0]",[32.0]
7537,Điện thoại Nubia Red Magic 7 Pro Transformers Cũ 99.9%,Điện thoại Cũ,0.0,5.0,0,https://mobilecity.vn/dien-thoai/red-magic-7-pro-transformers-cu-sac-135w.html,Xanh,10500000.0,,Android 12,"Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm)
8 nhân (1x3.00 GHz & 3x2.50 GHz & 4x1.80 GHz)
GPU: Adreno 730",12.0,256.0,5000.0,"Khung nhôm + 2 mặt kính
Quạt làm mát tích hợp
Trigger Gaming",Nubia,True,6.8,120.0,600.0,AMOLED,2,Li-Po,135.0,"[64.0, 8.0, 2.0]",[16.0]
7538,Điện thoại Nubia Red Magic 7 Pro Transformers Cũ 99.9%,Điện thoại Cũ,0.0,5.0,0,https://mobilecity.vn/dien-thoai/red-magic-7-pro-transformers-cu-sac-135w.html,Trắng Xanh,10500000.0,,Android 12,"Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm)
8 nhân (1x3.00 GHz & 3x2.50 GHz & 4x1.80 GHz)
GPU: Adreno 730",12.0,256.0,5000.0,"Khung nhôm + 2 mặt kính
Quạt làm mát tích hợp
Trigger Gaming",Nubia,True,6.8,120.0,600.0,AMOLED,2,Li-Po,135.0,"[64.0, 8.0, 2.0]",[16.0]
7539,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Xanh lục,10650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,128.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7540,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Xanh lục,11150000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7541,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Xanh lục,11650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",12.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7542,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Cam,10650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,128.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7543,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Cam,11150000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7544,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Cam,11650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",12.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7545,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Tím,10650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,128.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7546,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Tím,11150000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7547,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Tím,11650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",12.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7548,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Vàng,10650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,128.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7549,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Vàng,11150000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7550,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Vàng,11650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",12.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7551,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Xanh dương,10650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,128.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7552,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Xanh dương,11150000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7553,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Xanh dương,11650000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",12.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7554,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Đen,10750000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,128.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7555,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Đen,11150000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7556,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Đen,11750000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",12.0,256.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
7557,Điện thoại Samsung Galaxy S24 cũ (99% - Ngon bổ rẻ),Samsung Cũ,6.0,5.0,46,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-cu-ngon-bo-re.html,Xám,10750000.0,11950000.0,Android 14,"Mỹ/Canada/China: Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750
Quốc tế: Exynos 2400 (4 nm)
10 nhân (1x3.2 GHz & 2x2.90 GHz & 3x2.60 GHz & 4x2.0 GHz)
GPU: Xclipse 940",8.0,128.0,4000.0,"Khung nhôm vuông vức
Hai mặt kính Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình",Samsung,True,6.2,120.0,2600.0,AMOLED,2,Li-Ion,25.0,"[50.0, 10.0, 12.0]",[12.0]
